date_trans,price_trans,appr,xx,yy,id_zip,age,area,sfla,id_market
1/7/2004,138900,87900,870940.312,1073909.382,63031,50,0.241807679,1530,North
1/22/2003,290000,217900,826180.4096,1042681.17,63146,16,0.194730051,2101,West70
1/30/2009,122000,138300,872176.4318,999058.1317,63123,62,0.1804687,1365,South
7/22/2009,1276410,268500,849345.5309,999446.8575,63122,58,0.356373528,1718,South
7/17/2003,225000,161000,843553.5473,1004277.299,63122,54,0.45134635,1432,South
4/2/2001,110500,89820,875637.9505,1086973.152,63033,37,0.275608937,1407,North
6/20/2005,115000,91000,868926.3607,1091709.362,63031,27,0.156962243,1270,North
7/21/2005,179000,141100,869873.4724,975042.4645,63125,40,0.174402602,1534,South
3/5/2010,910000,898700,868906.1702,1022906.944,63105,81,0.211202907,3688,Central
8/30/2001,525000,363070,875290.7659,1021766.753,63105,76,0.174543158,2293,Central
3/19/2001,523638,404260,798012.3192,1026251.699,63005,1,0.127875544,2761,Northwest
7/18/2001,239000,213290,844404.6797,1048833.156,63043,1,0.172182315,1724,West70
9/2/2005,620000,502600,840070.5118,1018040.399,63131,45,0.980464783,3559,Northwest
6/12/2008,330750,361800,807977.2719,1021330.553,63017,30,0.38969574,2614,Northwest
6/29/2005,146000,112400,881200.0671,989487.497,63123,49,0.149669671,1040,South
5/17/2006,180000,136200,843769.6345,997521.2707,63122,52,0.179984944,904,South
4/2/2003,157000,122600,833386.0153,1046751.431,63043,38,0.240185859,1056,West70
4/9/2004,150000,107500,862050.8993,997391.5869,63119,53,0.183514377,890,South
6/18/2002,279900,205940,873960.7353,1029396.996,63130,79,0.179268671,2010,Central
7/2/2007,101500,89200,899813.057,1063412.315,63137,45,0.181206273,1142,North
10/9/2002,70000,53000,855908.9557,1041471.23,63114,48,0.134887236,864,East70
5/16/2007,193500,193600,823265.8235,993385.9242,63088,12,0.207091731,1476,Southwest
5/10/2006,132000,96800,858068.0028,1075298.5,63042,48,0.183559803,1002,West70
8/19/2002,278500,252880,788675.1215,1005683.869,63011,12,0.227995444,2820,Northwest
9/27/2001,120000,120000,852761.2027,1006460.916,63122,48,0.192385625,1036,South
1/30/2006,305000,260100,778827.2171,1002553.732,63038,2,0.118686666,1954,Northwest
4/22/2004,110000,82000,890006.9522,1079440.233,63033,31,0.187913123,998,North
12/10/2001,83600,65280,902927.7063,1075913.487,63138,42,0.172540286,912,North
6/22/2001,64000,56990,904389.3916,1063388.339,63137,50,0.170417646,854,North
8/12/2003,459208,206700,877311.5816,949823.8979,63129,0,0.315214989,3884,South
8/16/2004,100000,74300,845972.0013,1071734.987,63042,43,0.182695669,972,West70
6/20/2006,346500,294300,814750.892,1022261.427,63017,22,0.142565305,2150,Northwest
2/14/2003,114000,92400,863516.2124,1008653.306,63119,49,0.176421373,825,South
9/28/2001,76000,59190,873985.1525,1072006.109,63033,46,0.162294166,864,North
6/17/2003,84000,65900,862472.7816,1049374.939,63114,63,0.189208609,1134,East70
9/5/2002,245000,146070,852288.0748,1020292.552,63124,52,0.166890312,1023,Central
6/15/2001,145000,109670,858338.9618,984314.3608,63126,29,0.17672619,1092,South
4/4/2001,335000,295000,873741.1739,1029261.042,63130,91,0.185439367,2874,Central
11/2/2001,185700,162440,793765.6201,1008796.671,63011,29,0.267314828,2277,Northwest
5/2/2008,97335,114300,904079.7878,1071887.584,63138,58,0.464834023,1546,North
8/28/2007,158500,174000,872391.5181,1008652.056,63143,83,0.18596035,1126,Central
5/22/2003,125500,103900,832858.8901,1050104.529,63043,26,0.04324837,1320,West70
5/2/2007,875000,1097300,810707.8533,1016720.158,63017,14,0.385681385,3986,Northwest
3/3/2005,300000,280100,811533.482,1016459.454,63017,27,0.356011954,2217,Northwest
6/22/2004,64000,56700,868157.5134,1067954.967,63042,46,0.175969675,912,West70
7/20/2001,125900,105270,826437.0452,980490.8163,63026,29,0.201838481,988,Southwest
6/24/2008,287900,274800,844353.7643,994148.8446,63122,69,0.415069007,1691,South
5/24/2005,360000,312600,830757.1209,1031893.13,63141,38,0.427074025,2751,Northwest
7/13/2006,137000,112400,870959.0573,1094662.26,63031,34,0.458044705,1260,North
4/24/2007,165000,147900,896021.452,1080994.566,63033,34,0.421186334,1596,North
5/13/2010,485000,455200,855545.9384,1000670.287,63119,59,0.205176534,2942,South
4/23/2009,527000,565000,808589.227,1016060.722,63017,14,0.339052131,4168,Northwest
9/19/2001,360000,274140,780968.4237,1009151.122,63038,12,1.433267485,2926,Northwest
5/21/2003,141000,109900,880566.0753,988805.438,63123,44,0.163306152,1433,South
6/10/2002,175000,143600,816759.442,994836.5376,63021,23,0.291070273,1080,Southwest
7/17/2009,435000,494900,776153.5489,970179.0051,63025,16,0.303786184,4352,Southwest
6/13/2001,114900,94400,845982.3114,1008418.166,63122,53,0.193387114,849,South
4/1/2005,237000,204200,873719.5895,1099357.474,63034,14,0.368218399,2481,North
9/19/2008,338000,293100,860379.1158,1005797.232,63119,98,0.300975159,1884,South
4/4/2007,240000,240000,856899.8387,1029928.149,63132,53,0.346600974,1715,Central
1/22/2001,250000,243720,779137.423,1002714.159,63038,5,0.306830954,2914,Northwest
6/2/2006,91000,64100,848784.8604,1054056.882,63074,54,0.141184547,720,East70
11/17/2003,154900,113300,840091.6753,1035601.542,63146,37,0.25469798,1138,West70
6/4/2004,259900,169600,816186.3592,992844.7784,63021,19,0.216811957,2051,Southwest
5/1/2003,366550,230960,777407.6438,968711.0006,63025,0,0.300680331,3260,Southwest
6/19/2007,178900,172200,829164.271,974062.8445,63026,26,0.290540254,999,Southwest
3/7/2006,75000,52600,892879.1069,1065901.811,63136,52,0.150147914,770,North
12/30/2004,162500,119600,864804.6766,993373.5246,63123,50,0.232270133,1292,South
2/27/2006,127000,93300,858487.9673,1078929.62,63031,42,0.165956998,962,North
1/9/2008,230000,111700,872455.0908,1018107.485,63117,71,0.179063402,1523,Central
7/6/2001,75000,62270,883760.9574,1065370.055,63136,43,0.156018696,1014,North
7/13/2005,325000,270900,823667.0631,971660.9979,63026,6,0.241119888,2876,Southwest
3/28/2006,105000,93600,862747.8194,1089100.339,63031,32,0.164679656,1189,North
7/25/2002,110000,87710,856385.5628,1009054.704,63119,47,0.17361383,1128,South
2/5/2004,183000,162300,869641.634,969853.5034,63129,40,0.366585336,1823,South
5/11/2006,224900,181100,810990.8422,1013235.193,63011,42,0.292942371,1635,Northwest
6/7/2005,955000,949200,837586.5557,1016701.003,63131,23,0.987656134,4750,Northwest
7/24/2003,266500,243000,775128.153,968272.8839,63025,6,0.208912649,2594,Southwest
4/16/2001,59900,53270,848995.4152,1053085.18,63074,47,0.145854197,960,East70
11/8/2006,94000,75000,873285.078,994681.0451,63123,67,0.1547775,768,South
10/23/2003,545000,444000,794852.7952,1020050.626,63005,19,0.540623095,3482,Northwest
7/24/2002,565000,316000,873184.2559,1028256.687,63130,93,0.385341524,4518,Central
8/31/2001,59900,50400,902240.3679,1076575.778,63138,50,0.452702198,960,North
11/6/2006,435000,404700,845414.3051,1002441.019,63122,52,0.215227444,2260,South
7/22/2002,385000,300230,797396.0496,1022385.411,63005,24,1.038243402,2957,Northwest
10/30/2007,152000,146500,854265.5148,992817.6583,63126,52,0.25409109,1016,South
6/27/2007,123000,133200,878899.4492,991893.2834,63123,107,0.155681264,1675,South
8/24/2001,290000,270280,833319.2031,995050.9123,63122,13,0.265801605,2366,South
1/16/2003,148000,132400,853223.2464,990786.59,63126,46,0.172518641,1251,South
8/1/2005,205000,156700,873963.6531,957778.2621,63129,73,0.664655796,1735,South
6/16/2009,228950,303700,866839.2094,1018475.092,63117,67,0.222805986,2159,Central
9/9/2003,220000,199700,782525.1927,1002668.803,63011,16,0.396535468,2375,Northwest
11/14/2005,116000,104000,861316.2612,1086690.842,63031,39,0.173218662,1053,North
10/27/2005,106900,80900,902580.3232,1074728.391,63138,40,0.17950143,1014,North
8/7/2006,167000,143600,870989.0793,945442.396,63129,24,0.244638626,1273,South
5/1/2001,144000,101070,845001.934,1004000.408,63122,53,0.168395949,972,South
5/15/2006,65000,59200,865073.1622,1082379.476,63031,57,0.179052968,1018,North
11/8/2005,230000,250800,863181.957,1022667.804,63105,53,0.179343232,1236,Central
7/24/2008,171600,169800,819298.5007,993789.8228,63088,29,0.256522611,1927,Southwest
5/8/2001,85000,70150,861543.5255,1042436.792,63114,44,0.169454856,1000,East70
8/31/2005,259000,202600,881552.1962,1100874.697,63034,32,0.98921141,2147,North
12/11/2001,73150,66400,897700.2947,1063493.115,63137,50,0.177440003,992,North
12/28/2005,925000,589700,837437.5596,1003523.968,63122,13,0.582480754,4479,South
4/15/2005,730825,512900,785568.2631,998342.5369,63040,1,0.372367835,4189,Northwest
12/14/2007,1950000,1579200,850457.28,1026766.49,63124,12,1.833260818,7037,Central
10/9/2009,100000,121100,881751.7887,1084654.334,63034,45,0.223842944,1515,North
3/2/2004,161500,116300,780821.5518,974675.502,63025,26,0.174894038,1705,Southwest
5/21/2004,144500,98900,832292.7036,1050119.463,63043,27,0.053342647,1272,West70
4/15/2004,625375,449100,869804.168,1027962.491,63130,76,0.16689416,3274,Central
4/2/2002,86000,56840,860417.9571,1043067.256,63114,61,0.354789757,912,East70
8/1/2006,392000,317400,831067.5994,1004301.397,63131,30,0.419567241,2609,Northwest
11/12/2004,129900,78900,875490.3989,1069475.596,63033,41,0.207395701,1322,North
4/26/2005,225000,184800,852415.3928,989801.8173,63126,48,0.231027412,1599,South
12/19/2006,145000,119100,872449.7158,987895.4469,63123,56,0.156251413,1084,South
7/16/2009,375000,338800,796076.679,1029156.736,63005,15,0.200874512,2181,Northwest
10/28/2004,225000,163100,781892.2309,1005076.793,63011,19,0.299268786,1233,Northwest
9/16/2005,355000,259400,867689.0964,1029816.524,63130,81,0.188672512,1628,Central
9/1/2006,199000,140700,804311.3495,1002235.409,63021,51,0.492491563,939,Southwest
6/28/2004,93500,68200,872040.9899,1073208.726,63031,54,0.172972552,792,North
3/16/2004,148000,112200,801468.3583,1008815.302,63011,47,0.483275295,1025,Northwest
7/14/2003,87000,62200,873122.6069,1041997.874,63121,57,0.164394077,1200,East70
7/9/2003,83600,57900,850054.5913,1054678.118,63074,50,0.157814371,960,East70
7/15/2008,155000,182500,853797.662,1036192.901,63132,50,0.478301981,1716,Central
6/22/2005,138000,99800,856085.405,1077929.345,63031,41,0.232444009,1419,North
12/9/2008,352500,380600,811788.3885,1020649.817,63017,29,0.345007912,2752,Northwest
5/29/2003,85000,66100,880812.7698,983946.9691,63125,54,0.13638983,998,South
7/29/2009,90000,79000,852020.8213,1055988.111,63074,59,0.105981331,792,East70
3/16/2005,160000,138800,833432.203,1052375.44,63043,30,0.151103994,1092,West70
2/16/2001,666950,491320,808375.4808,1017624.345,63017,8,0.347518568,4544,Northwest
9/20/2002,175000,160540,819064.8479,992547.4619,63088,8,0.171237091,1957,Southwest
11/8/2005,99800,76000,867819.459,1068575.466,63042,48,0.20147474,1790,West70
5/4/2001,235000,204760,836767.4578,996760.8216,63122,52,0.238729005,1891,South
1/18/2007,171500,167400,873364.0187,1091993.629,63034,21,0.224183191,1512,North
3/30/2006,379500,325200,866808.9367,1029692.405,63130,69,0.155333272,2457,Central
5/22/2007,180000,196300,823118.0535,996529.6848,63021,31,0.228457547,1688,Southwest
10/1/2003,340000,264300,812987.4728,1028943.004,63017,26,0.28232624,2804,Northwest
12/28/2007,90000,73500,897522.5657,1066575.998,63137,54,0.143478673,912,North
3/2/2001,270000,225570,853988.4587,1008614.139,63122,60,0.321171561,1548,South
7/5/2001,82000,77220,874726.722,1071830.848,63033,45,0.229923256,1128,North
5/3/2007,225300,266300,864937.1466,1030785.95,63130,44,0.236255352,1635,Central
6/26/2006,88000,67900,870775.8759,1045675.241,63121,59,0.192305182,1032,East70
6/27/2005,227500,188500,798139.6443,1005296.348,63011,37,0.278588272,1657,Northwest
5/15/2001,125000,106920,848078.6711,1006703.354,63122,76,0.137656038,1072,South
8/3/2001,100000,90710,894246.2944,1074851.05,63033,34,0.213910011,1696,North
10/12/2005,186000,122900,859809.3532,1076802.72,63042,39,0.19809724,1868,West70
5/24/2001,200000,159470,844237.322,982001.5829,63127,42,3.783602272,780,South
4/20/2001,137000,104370,860784.8237,1075220.939,63042,35,0.247904237,1724,West70
3/3/2004,86900,63200,853039.9194,1054984.43,63074,54,0.119751657,925,East70
11/20/2001,200000,162580,816802.6874,995009.4386,63021,18,0.20328155,2462,Southwest
9/19/2002,157500,110550,855516.5711,990857.8993,63126,47,0.255950087,1055,South
5/30/2007,638588,167500,786047.0117,994882.2421,63040,1,0.348499942,3713,Northwest
5/17/2002,280000,209620,864230.9081,999048.3765,63119,5,0.184005201,1756,South
1/15/2003,65900,58300,898889.3501,1066342.268,63137,49,0.218410629,912,North
5/3/2002,91500,64710,845822.614,1071613.209,63042,41,0.19341064,972,West70
2/13/2003,181500,142400,811928.0229,997823.0736,63021,16,0.173570317,1309,Southwest
6/1/2009,385000,375500,823075.9675,972172.9627,63026,3,0.23323475,3266,Southwest
3/7/2007,112000,109400,883872.7161,982589.1028,63125,42,0.100367529,816,South
2/1/2008,407500,396100,812339.3579,1022171.085,63017,23,0.639601408,2689,Northwest
6/14/2001,280250,222850,784699.1,1012823.575,63038,23,3.265987591,2576,Northwest
3/7/2007,74000,58500,902934.1667,1059032.564,63137,60,0.114292914,820,North
10/24/2001,66000,50470,858551.7645,1041611.007,63114,53,0.154964494,904,East70
6/24/2004,174000,156800,780408.445,1004957.628,63011,10,0.177091345,1433,Northwest
2/28/2003,238000,216600,870349.2523,967775.9962,63129,15,0.219627617,2042,South
3/16/2004,175000,112400,813270.8265,1001381.358,63021,34,0.304381281,1176,Southwest
6/11/2001,575232,335260,797915.6,1025646.269,63005,1,0.116088771,3968,Northwest
11/12/2002,277000,210600,819811.6127,1001384.138,63021,14,0.363206205,2336,Southwest
8/6/2001,114000,86810,890824.9332,1080715.097,63033,29,0.170499003,1540,North
10/6/2004,108500,56300,879865.6923,977404.6472,63125,40,0.142783532,864,South
9/1/2005,67000,53000,887632.4283,1049682.974,63136,66,0.160616665,792,North
8/23/2006,225000,185400,864205.4165,977177.5971,63128,41,0.231912418,1870,South
11/12/2008,129900,119000,870259.4758,1090653.322,63031,31,0.170801261,1235,North
9/17/2001,97000,83520,877148.9312,1086384.92,63033,36,0.189404264,1380,North
9/12/2006,153000,112400,873528.7649,984166.649,63123,58,0.243714964,925,South
8/14/2001,415000,372900,790658.778,1026904.084,63005,13,0.588659473,2657,Northwest
4/19/2001,125000,92790,835050.0328,1063382.712,63044,31,0.226456269,1159,West70
10/29/2004,115000,95000,846949.9565,1062664.948,63044,43,0.213566955,1032,West70
7/18/2005,160000,159600,834660.4119,978197.5292,63026,40,0.448699297,1710,Southwest
4/25/2006,137500,97000,902464.6068,1070833.397,63138,40,0.216458786,1316,North
7/28/2009,383000,320800,852468.5525,1009497.272,63122,59,0.368765147,2003,South
8/8/2007,787500,665400,775952.801,1021869.671,63005,10,0.511602873,3706,Northwest
9/28/2009,92000,82900,856599.7095,1040573.562,63114,54,0.154958635,888,East70
10/14/2002,99000,77700,902713.6934,1076535.451,63138,25,0.185930772,1064,North
8/27/2004,73000,55200,858054.4297,1041229.961,63114,54,0.14143997,728,East70
3/28/2003,242000,198400,870258.8322,1024669.78,63105,78,0.163548095,1590,Central
2/25/2005,259900,222800,814998.2671,993192.6485,63021,21,0.211588488,1964,Southwest
4/21/2005,86500,69500,848562.1615,1054147.22,63074,67,0.200758094,875,East70
6/11/2008,289000,286300,836702.8249,1037097.62,63146,31,0.347671843,2204,West70
12/24/2009,170000,174500,853224.4102,1004080.176,63122,59,0.309846949,1000,South
3/22/2005,129900,111000,856525.0534,994955.8372,63126,53,0.211513942,1170,South
4/27/2004,100350,61700,871397.6552,989071.8185,63123,74,0.148518701,752,South
8/1/2005,175000,160300,850135.2764,1007342.051,63122,53,0.180934782,988,South
5/3/2007,144000,214600,893852.2213,1079937.721,63033,45,0.718502686,1680,North
5/25/2005,425000,396200,855964.1489,1026936.791,63124,59,0.707042005,2232,Central
4/21/2010,335000,304600,848686.6395,999634.2844,63122,60,0.205189957,2389,South
6/25/2002,155000,115080,872040.4562,955461.7839,63129,27,0.24467649,1791,South
5/5/2010,125000,121600,833968.9324,1057651.086,63043,50,0.172178846,952,West70
9/2/2003,132000,97400,879418.697,990166.4232,63123,46,0.16152927,956,South
3/17/2003,157000,126300,877938.1125,974756.9989,63125,48,0.604951354,1760,South
7/8/2002,82000,60130,900613.3964,1063908.84,63137,38,0.162877022,988,North
7/13/2006,556000,440400,779410.3751,1012518.081,63038,6,0.541712151,3877,Northwest
9/11/2007,305000,315000,839501.4862,1010043.253,63131,51,0.473804434,1759,Northwest
6/14/2004,206000,162900,805597.99,997957.5,63021,21,0.149219467,1794,Southwest
1/4/2010,215000,237600,813126.3386,1033730.57,63017,41,0.378788406,1827,Northwest
6/10/2002,52000,58060,904805.1588,1074512.405,63138,49,0.180595066,816,North
3/9/2004,70000,55600,894850.3452,1064040.6,63137,50,0.132594826,912,North
8/25/2006,152450,104800,869257.3342,1002574.866,63119,54,0.08838351,984,South
1/24/2005,80000,57700,884324.0947,1045220.846,63121,49,0.128796365,999,East70
7/13/2009,429900,383100,794255.4403,999404.8287,63021,16,0.443656115,2360,Southwest
9/18/2002,344000,269740,832268.2028,1005006.41,63131,24,0.362254395,2777,Northwest
9/10/2001,149900,135900,875130.1345,1092267.38,63034,16,0.229115621,1920,North
8/20/2001,430000,419420,858632.9413,1001613.833,63119,51,0.539848706,2642,South
2/6/2004,318000,271500,873472.6226,949484.1621,63129,14,0.387046373,2172,South
6/11/2008,148000,137100,870738.5436,983456.4945,63123,51,0.182134858,940,South
9/26/2007,184200,185700,832152.0125,1047585.569,63043,39,0.22076788,1288,West70
12/31/2003,133900,89800,834747.6996,1057345.209,63043,43,0.179025895,952,West70
1/14/2010,260000,256800,798671.5586,1013068.945,63017,23,0.213728254,2326,Northwest
12/5/2006,144900,117200,863763.0724,983400.3535,63123,47,0.168727786,936,South
3/24/2003,229000,159000,862792.0642,974365.2989,63128,27,0.343002548,1572,South
10/4/2007,219000,200500,808758.531,995816.5313,63021,29,0.25034895,1765,Southwest
5/2/2007,198000,201900,865571.2568,1019307.209,63117,55,0.18450743,1064,Central
7/20/2007,365000,61400,817954.1224,992597.451,63088,1,0.238977868,2366,Southwest
12/14/2007,166500,154300,811641.561,1002667.145,63021,39,0.172176621,1248,Southwest
7/22/2002,62000,50150,904400.5478,1062880.6,63137,50,0.181304206,854,North
6/15/2001,135000,111080,865401.0508,1013626.648,63144,61,0.202407209,972,Central
